,country,title,variety,winery,price,year
449,2,Majolini 2006 Pas Dosé Aligi Sassu Chardonnay (Franciacorta),0,585,39.0,2006
908,2,Cascina Bruciata 2013  Barbaresco,78,586,39.0,2013
897,10,Market Vineyards 2008 Dividend Syrah (Columbia Valley (WA)),24,587,39.0,2008
651,3,Kuentz-Bas 2014 Pfersigberg Grand Cru Riesling (Alsace),5,223,39.0,2014
262,10,Beaver Creek 2008 Fairytale Red (Napa Valley),35,588,39.0,2008
864,5,Winzergenossenschaft Mayschoss-Altenahr 2013 Trocken Früburgunder (Ahr),117,589,40.0,2013
375,2,Valiano 1997 Vino in Musica Sangiovese (Toscana),74,590,40.0,1997
867,10,Carabella 2013 Estate Pinot Noir (Chehalem Mountains),41,591,40.0,2013
267,2,Lungarotti 2007 Torre di Giano Vigna il Pino White (Torgiano),18,592,40.0,2007
123,4,Henry's Drive Vignerons 2006 Parson's Flat Shiraz-Cabernet Sauvignon (Padthaway),118,481,40.0,2006
557,10,Sanctuary 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),41,593,40.0,2013
644,10,Niner 2013 Estate Grown Cabernet Sauvignon (Paso Robles),17,594,40.0,2013
186,10,Harrington 2006 Wiley Vineyard Pinot Noir (Anderson Valley),41,595,40.0,2006
771,10,Iron Horse 2007 Ocean Reserve Sparkling (Green Valley),23,596,40.0,2007
733,3,Domaine Poulleau Père et Fils 2014  Chorey-lès-Beaune,41,597,40.0,2014
612,10,Sextant 2010 Caverio G-S-M (Paso Robles),105,598,40.0,2010
71,10,Eco Terreno 2013 Old Vine Cabernet Sauvignon (Alexander Valley),17,599,40.0,2013
658,10,Vine Cliff 2013 Chardonnay (Los Carneros),0,600,40.0,2013
330,10,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),35,601,40.0,2006
455,10,Robert Mondavi 2011 Reserve Chardonnay (Carneros),0,325,40.0,2011
260,10,Willamette Valley Vineyards 2009 Estate Pinot Noir (Willamette Valley),41,602,40.0,2009
874,1,Quinta do Vallado 2009 Sousão (Douro),119,603,40.0,2009
221,2,St. Pauls 2014 Passion Riserva Pinot Bianco (Alto Adige),92,604,40.0,2014
208,11,Delaire Graff 2013 Reserve White (Coastal Region),18,605,40.0,2013
699,11,Kanonkop 2012 Estate Wine Pinotage (Simonsberg-Stellenbosch),120,607,40.0,2012
950,10,Vine Cliff 2014 Chardonnay (Los Carneros),0,600,40.0,2014
45,10,Tarara 2010 #SocialSecret Red (Virginia),35,608,40.0,2010
212,8,Matarromera 2015 Fermentado en Barrica Verdejo (Rueda),51,609,40.0,2015
220,10,Sixteen by Twenty 2014 Chardonnay (Sonoma Coast),0,610,40.0,2014
312,10,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),17,611,40.0,2008
936,10,Chehalem 2013 Ian's Reserve Chardonnay (Willamette Valley),0,454,40.0,2013
287,8,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),121,612,40.0,2010
554,3,Mas de Cadenet 2015 Mas Negrel Cadenet Rosé (Côtes de Provence Sainte-Victoire),2,613,40.0,2015
265,11,Jardin 2009 Nine Yards Chardonnay (Stellenbosch),0,274,40.0,2009
980,2,Montresor 2003 Capitel della Crosara  (Amarone della Valpolicella Classico),122,35,41.0,2003
282,2,I Giusti e Zanza 2009 Dulcamara Red (Toscana),35,614,41.0,2009
592,10,Kontos 2014 Summit View Vineyard Malbec (Walla Walla Valley (WA)),27,561,41.0,2014
541,10,Flying Goat Cellars 2012 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),41,615,42.0,2012
439,8,Vinos de Arganza 2013 Marqués de Montejos Selección Mencía (Vino de la Tierra de Castilla y León),56,136,42.0,2013
869,10,Casa Dumetz 2014 Larner Grenache (Ballard Canyon),98,616,42.0,2014
539,10,Claiborne & Churchill 2014 Twin Creeks Estate Pinot Noir (Edna Valley),41,430,42.0,2014
871,10,Herencia 2013 Merlot (Napa Valley),6,617,42.0,2013
429,10,Milbrandt 2013 The Estates Clifton Hill Vineyard Syrah (Wahluke Slope),24,618,42.0,2013
468,5,Dr. Loosen 2011 Ürziger Würzgarten Alte Reben GG Trocken Riesling (Mosel),5,429,42.0,2011
681,10,Bunnell 2011 ALX Syrah (Columbia Valley (WA)),24,619,42.0,2011
553,9,Clos d'Argentine 2013 Winemaker's Selection Reserva Malbec (Mendoza),27,620,42.0,2013
812,10,Donkey & Goat 2013 Perli Vineyards Syrah (Mendocino Ridge),24,621,42.0,2013
654,3,Sipp Mack 2014 Rosacker Grand Cru Riesling (Alsace),5,623,43.0,2014
695,2,Ruffino 2010 Riserva Ducale Oro Gran Selezione  (Chianti Classico),35,624,43.0,2010
117,10,Rideau 2014 Estate Syrah,24,625,44.0,2014
673,10,The Withers Winery 2013 Charles Vineyard Pinot Noir (Anderson Valley),41,626,44.0,2013
169,10,Dutton-Goldfield 2014 Dutton Ranch Pinot Noir (Russian River Valley),41,627,44.0,2014
889,10,Pacific Ridge 2009 Red Label Pinot Noir (Sta. Rita Hills),41,628,44.0,2009
881,8,Fuentes 2008 Coraje Red (Priorat),35,629,44.0,2008
457,10,Rusack 2011 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),41,630,45.0,2011
764,10,Pax 2007 Cuvée Christine Syrah (North Coast),24,631,45.0,2007
292,3,Domaine Daniel Dugois 2006 Vin Jaune Savagnin (Arbois),123,632,45.0,2006
796,3,Château Haut-Logat 2014  Haut-Médoc,26,633,45.0,2014
254,10,David Fulton 2008 Petite Sirah (St. Helena),102,634,45.0,2008
879,3,Château Ferrière 2009  Margaux,26,635,45.0,2009
799,3,Château Mille-Roses 2012  Margaux,26,636,45.0,2012
125,11,Le Riche 2003 Cabernet Sauvignon Reserve Cabernet Sauvignon (Stellenbosch),17,637,45.0,2003
480,10,Sparkman 2009 Stella Mae Red (Red Mountain),26,638,45.0,2009
860,10,Gershon Bachus 2009 Erato De Portola Trail Vineyard Cabernet Franc (Temecula Valley),86,639,45.0,2009
141,2,Giacomo Ascheri 2003 Vigna dei Pola  (Barolo),78,640,45.0,2003
529,10,Joseph Jewell 2014 Bucher Vineyard Pinot Noir (Russian River Valley),41,641,45.0,2014
404,10,Vino V 2005 White Hawk Vineyard Syrah (Santa Barbara County),24,642,45.0,2005
124,10,Silverado 2006 Cabernet Sauvignon (Napa Valley),17,643,45.0,2006
616,10,B Cellars 2011 Dutton Ranch Chardonnay (Russian River Valley),0,644,45.0,2011
637,3,Biecher & Schaal 2014 Altenberg de Bergheim Grand Cru White (Alsace),13,645,45.0,2014
682,2,Castello di Neive 2011 Metodo Classico Pinot Nero (Piemonte),124,536,45.0,2011
538,10,Paul O'Brien 2014 Bradley Vineyard Pinot Noir (Umpqua Valley),41,646,45.0,2014
560,10,Limerick Lane 2013 Headpruned Block Syrah (Russian River Valley),24,647,45.0,2013
659,10,Va Piano 2012 Cabernet Sauvignon (Walla Walla Valley (WA)),17,648,45.0,2012
863,10,West of Temperance 2012 Rio Vista Vineyard Pinot Noir (Sta. Rita Hills),41,649,45.0,2012
750,10,De Loach 2008 Thornton Vineyard Pinot Noir (Sonoma Coast),41,650,45.0,2008
248,10,Amity 2006 Estate Single Vineyard Pinot Noir (Willamette Valley),41,220,45.0,2006
671,10,Stags' Leap Winery 2012 Petite Sirah (Napa Valley),102,651,45.0,2012
895,2,Le Buche 2006 Giuseppe Olivi Memento Red (Toscana),35,652,45.0,2006
788,9,Viña Cobos 2015 Bramare Marchiori Vineyard Chardonnay (Perdriel),0,653,46.0,2015
153,10,Alta Colina 2012 Old 900 Syrah (Paso Robles),24,654,46.0,2012
551,10,Carlisle 2013 Pagani Ranch Zinfandel (Sonoma Valley),70,655,46.0,2013
67,10,Basel Cellars 2013 Inspired Red (Columbia Valley (WA)),26,656,46.0,2013
712,10,Failla 2013 Keefer Ranch Pinot Noir (Russian River Valley),41,657,48.0,2013
559,10,Limerick Lane 2013 Hail Mary Syrah-Grenache (Russian River Valley),125,647,48.0,2013
341,10,Pezzi King 2013 Serracino Reserve Zinfandel (Dry Creek Valley),70,658,48.0,2013
775,10,Patton Valley 2010 West Block Pinot Noir (Willamette Valley),41,659,48.0,2010
126,3,Pierre Sparr 2007 Vendages Tardives Gewurztraminer (Alsace),39,92,48.0,2007
364,10,Winderlea 2014 Weber Vineyard Pinot Noir (Dundee Hills),41,660,48.0,2014
630,10,WillaKenzie Estate 2013 Aliette Pinot Noir,41,661,48.0,2013
634,10,Armida 2013 Tina's Block Maple Vineyard Zinfandel (Dry Creek Valley),70,662,48.0,2013
563,10,Flying Goat Cellars 2012 Rancho Santa Rosa Vineyard Pinot Noir (Sta. Rita Hills),41,615,48.0,2012
900,8,Morlanda 2007 Criança Red (Priorat),35,663,48.0,2007
187,2,Abbazia Santa Anastasia 2003 Montenero Red (Sicilia),35,664,48.0,2003
213,10,MCV 2014 1105 Red (Paso Robles),35,665,48.0,2014
510,10,Big Basin 2014 Coastview Vineyard Chardonnay (Monterey County),0,568,48.0,2014
965,2,Vinosia 2006 Vecchie Vigne  (Primitivo di Manduria),28,666,48.0,2006
744,2,Punset 2011 Campo Quadro Riserva  (Barbaresco),78,667,48.0,2011
525,10,Testarossa 2015 Rincon Vineyard Chardonnay (Arroyo Grande Valley),0,668,49.0,2015
235,10,Testarossa 2006 Thompson Vineyard Syrah (Santa Barbara County),24,668,49.0,2006
250,10,Blue Rock 2005 Estate Cabernet Sauvignon (Alexander Valley),17,669,49.0,2005
561,10,Loring Wine Company 2014 Durell Vineyard Pinot Noir (Sonoma Coast),41,670,50.0,2014
460,10,Chehalem 2011 Ridgecrest Vineyards Pinot Noir (Ribbon Ridge),41,454,50.0,2011
532,10,Le Cadeau 2015 Diversité Pinot Noir (Willamette Valley),41,582,50.0,2015
780,2,Castello d'Albola 2003  Vin Santo del Chianti Classico,18,671,50.0,2003
533,10,Le Cadeau 2015 Équinoxe Pinot Noir (Willamette Valley),41,582,50.0,2015
536,10,Northstar 2013 Red (Walla Walla Valley (WA)),26,672,50.0,2013
136,3,Lassègue 2003  Saint-Émilion,26,673,50.0,2003
645,10,Purple Hands 2014 Freedom Hill Vineyard Pinot Noir (Willamette Valley),41,674,50.0,2014
33,10,Envolve 2010 Puma Springs Vineyard Red (Dry Creek Valley),35,314,50.0,2010
657,11,Fable Mountain 2011 Night Sky Red (Coastal Region),43,675,50.0,2011
955,2,Bersano 2012 Nirvasco  (Barolo),78,676,50.0,2012
176,6,TerraMater 2006 Unusual Cabernet-Shiraz-Zinfandel Red (Maipo Valley),35,677,50.0,2006
35,10,Erath 2010 Hyland Pinot Noir (McMinnville),41,678,50.0,2010
677,2,Baracchi Riccardo 2011 Smeriglio Riserva Syrah (Cortona),24,534,50.0,2011
691,10,Nottingham Cellars 2012 Ghielmetti Vineyard Micro-lot Reserve Malbec (Livermore Valley),27,679,50.0,2012
694,11,Reyneke 2013 Reserve Sauvignon Blanc (Stellenbosch),9,680,50.0,2013
278,10,Erath 2009 Bishop Creek Pinot Noir,41,678,50.0,2009
714,7,Akarua 2012 Bannockburn Pinot Noir (Central Otago),41,682,50.0,2012
546,10,Lutum 2014 Gap's Crown Vineyard Chardonnay (Sonoma Coast),0,683,50.0,2014
918,2,Diego Conterno 2012 Ginestra  (Barolo),78,684,50.0,2012
917,2,Deltetto 2012 Bussia  (Barolo),78,685,50.0,2012
904,2,Boffa 2013 Pajè  (Barbaresco),78,237,50.0,2013
570,10,Ardor 2015 Art Den Hoed Vineyard Syrah (Yakima Valley),24,686,50.0,2015
901,1,Quinta do Vallado 2010 Reserva Branco White (Douro),1,603,50.0,2010
531,10,Le Cadeau 2011 Blanc de Noir Sparkling (Oregon),23,582,50.0,2011
458,2,Bellavista 2006 Gran Cuvée Pas Operé Sparkling (Franciacorta),23,687,50.0,2006
876,8,Vall Llach 2007 Idus Red (Priorat),35,688,50.0,2007
154,8,Marques de Griñon 2010 Single Vineyard Estate Bottled Graciano (Dominio de Valdepusa),126,689,50.0,2010
202,17,Yatir 2011 Syrah (Judean Hills),24,690,50.0,2011
279,2,Franz Haas 2009 Sauvignon (Alto Adige),47,691,52.0,2009
283,10,J. Christopher 2011 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),41,692,52.0,2011
989,8,Mauro 2005 Red (Vino de la Tierra de Castilla y León),32,693,53.0,2005
566,10,World's End 2013 If Six Was Nine Reserve Cabernet Sauvignon (Napa Valley),17,694,53.0,2013
686,2,Comm. G. B. Burlotto 2011 Acclivi  (Barolo),78,695,53.0,2011
437,10,Trione 2012 Henry's Blend Red (Alexander Valley),26,696,54.0,2012
631,3,Willm 2011 Vendanges Tardives Gewurztraminer (Alsace),39,697,54.0,2011
611,10,Saintsbury 2010 Toyon Farm Pinot Noir (Carneros),41,698,54.0,2010
544,10,ONX 2013 Reckoning Red (Templeton Gap District),35,380,54.0,2013
567,9,Benegas 2011 Benegas Lynch La Encerrada Estate Vineyard Malbec (Mendoza),27,699,55.0,2011
152,10,Albatross Ridge 2012 Estate Reserve Pinot Noir (Carmel Valley),41,700,55.0,2012
522,10,Rex Hill 2014 Sims Vineyard Pinot Noir (Willamette Valley),41,701,55.0,2014
92,10,Franciscan 2013 Magnificat Meritage (Napa Valley),111,702,55.0,2013
87,10,Passaggio 2014 Blau Vineyards Merlot (Knights Valley),6,703,55.0,2014
939,10,Cuda Ridge Wines 2013 Melange d'Amis Reserve Red (Livermore Valley),26,704,55.0,2013
74,10,Hindsight 2012 Estate Grown Petite Sirah (Calistoga),102,705,55.0,2012
516,10,Davis Family 2014 Soul Patch Estate Grown Pinot Noir (Russian River Valley),41,706,55.0,2014
517,10,Davis Family 2014 Starr Ridge Vineyard Pinot Noir (Russian River Valley),41,706,55.0,2014
59,10,Mellisoni 2014 Malbec (Columbia Valley (WA)),27,707,55.0,2014
255,10,Esterlina 2009 Reserva Pinot Noir (Cole Ranch),41,708,55.0,2009
526,10,Tumwater 2014 Prince Hill Vineyard Reserve Pinot Noir (Dundee Hills),41,709,55.0,2014
303,2,Cascina Adelaide 2005 4 Vigne  (Barolo),78,711,56.0,2005
216,2,Podere Scopetone 2012  Brunello di Montalcino,74,712,57.0,2012
892,10,Bergevin Lane 2008 Stone Tree Vineyard Intuition Reserve Red (Columbia Valley (WA)),26,713,58.0,2008
135,2,Giacomo Ascheri 2001 Sorano  (Barolo),78,640,60.0,2001
361,2,Bel Colle 2012 Simposio  (Barolo),78,716,60.0,2012
887,1,Maritávora 2009 Reserva Branco White (Douro),1,717,60.0,2009
928,2,Battaglio 2013  Barbaresco,78,718,60.0,2013
540,10,Flying Goat Cellars 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),41,615,60.0,2012
286,10,Talley 2011 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),41,719,60.0,2011
198,10,Sequum 2013 Four Soil Mélange Cabernet Sauvignon (Napa Valley),17,720,60.0,2013
365,4,Wakefield 2013 St. Andrews Single Vineyard Release Shiraz (Clare Valley),37,721,60.0,2013
518,3,Domaine Jeannin-Naltet 2014 Le Clos l'Evêque Premier Cru  (Mercurey),41,722,60.0,2014
482,10,Babcock 2010 Ocean's Ghost Pinot Noir (Sta. Rita Hills),41,723,60.0,2010
463,3,Vollereaux 2007 Cuvée Marguerite Brut  (Champagne),61,724,60.0,2007
643,10,Melhill 2012 Chardonnay (Sonoma Coast),0,725,60.0,2012
633,4,Yeringberg 2013 Viognier (Yarra Valley),53,726,60.0,2013
263,10,Byron 2009 Monument Pinot Noir (Santa Maria Valley),41,727,60.0,2009
201,2,Terlan 2014 Nova Domus Riserva White (Alto Adige),18,728,62.0,2014
564,10,Four Lanterns 2013 Fire Light Syrah (Paso Robles),24,730,62.0,2013
145,10,Testarossa 2013 Guidotti Vineyard Pinot Noir (Santa Lucia Highlands),41,668,64.0,2013
946,10,Frank Family 2013 Reserve Winston Hill Vineyard Sangiovese (Rutherford),74,731,65.0,2013
693,10,Pride Mountain 2012 Cabernet Franc (Sonoma County),86,732,65.0,2012
701,3,Château d'Esclans 2013 Les Clans Rosé (Côtes de Provence),2,733,65.0,2013
477,3,Château Vray Croix de Gay 2010  Pomerol,26,734,65.0,2010
562,10,Eighty Four 2010 Petite Sirah (Napa Valley),102,735,65.0,2010
523,10,Ruby 2015 Steve's Reserve Pinot Noir (Chehalem Mountains),41,736,65.0,2015
663,10,Paradise Ridge 2012 Rockpile Vineyard Cabernet Sauvignon (Rockpile),17,737,65.0,2012
467,10,Domaine Serene 2010 Evenstad Reserve Pinot Noir (Willamette Valley),41,738,65.0,2010
4,10,Sweet Cheeks 2012 Vintner's Reserve Wild Child Block Pinot Noir (Willamette Valley),41,739,65.0,2012
662,2,Palladino 2011 Ornato  (Barolo),78,740,65.0,2011
509,10,Beringer 2014 Quantum Red (Napa Valley),35,180,65.0,2014
807,4,Kooyong 2013 Farrago Chardonnay (Mornington Peninsula),0,741,66.0,2013
462,3,Henri de Villamont 2010 Blagny Premier Cru  (Meursault),0,742,66.0,2010
358,5,Weingut Hans Bausch 2011 Hattenheimer Hassel Auslese Riesling (Rheingau),5,743,66.0,2011
355,10,Rochioli 2014 Sweetwater Chardonnay (Russian River Valley),0,745,68.0,2014
146,10,Vincent Vineyards 2010 Family Reserve Cabernet Sauvignon (Santa Ynez Valley),17,746,68.0,2010
133,2,Poderi Luigi Einaudi 2003  Barolo,78,747,68.0,2003
352,10,Rochioli 2014 South River Chardonnay (Russian River Valley),0,745,68.0,2014
147,10,Vincent Vineyards 2012 Family Reserve Cabernet Sauvignon (Santa Ynez Valley),17,746,68.0,2012
602,10,Paoletti 2010 Cabernet Sauvignon (Oak Knoll District),17,748,69.0,2010
25,10,Castello di Amorosa 2011 King Ridge Vineyard Pinot Noir (Sonoma Coast),41,750,69.0,2011
465,2,Valentina Cubi 2008 Morar  (Amarone della Valpolicella),35,751,69.0,2008
759,10,"Monte De Oro 2006 Reserve, Vista del Monte Vineyard Syrah (Temecula Valley)",24,752,70.0,2006
825,2,Tenuta Poggio il Castellare 2009  Brunello di Montalcino,74,753,70.0,2009
130,2,Ceretto 2003 Bricco Rocche Brunate  (Barolo),78,754,70.0,2003
120,2,Ceretto 2003 Bricco Rocche Prapó  (Barolo),78,754,70.0,2003
849,3,Domaine Faiveley 2014  Gevrey-Chambertin,41,755,70.0,2014
568,10,W.H. Smith 2012 Reserve Cabernet Sauvignon (Howell Mountain),17,756,70.0,2012
511,3,Boude Baudin 2010 Cuvée St Clément  (Champagne),61,715,70.0,2010
293,4,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),37,757,70.0,2009
774,10,Patton Valley 2010 Lorna Marie Pinot Noir (Willamette Valley),41,659,70.0,2010
683,2,Castello di Querceto 2010 Cignale Red (Colli della Toscana Centrale),35,758,70.0,2010
470,3,H. Blin 2003 Édition Limitée Extra Brut  (Champagne),61,759,70.0,2003
656,10,Stoller 2013 Nancy's Pinot Noir (Dundee Hills),41,760,70.0,2013
896,10,Leonesse Cellars 2007 Signature Selection Syrah (Temecula Valley),24,761,70.0,2007
776,3,Pierre Gimonnet et Fils 2005 Oenophile Premier Cru Blanc de Blancs Extra Brut Chardonnay (Champagne),0,762,72.0,2005
472,3,Henri de Villamont 2010 Les Feusselottes Premier Cru  (Chambolle-Musigny),41,742,72.0,2010
888,10,Owen Roe 2009 Slide Mountain Vineyard Cabernet Franc (Yakima Valley),86,763,72.0,2009
471,3,Henri de Villamont 2010 Les Chatelots Premier Cru  (Chambolle-Musigny),41,742,73.0,2010
543,10,Midsummer Cellars 2013 Cañon Creek Vineyard Cabernet Sauvignon (Napa Valley),17,764,75.0,2013
73,10,Hindsight 2013 Bella Vetta Vineyard Cabernet Sauvignon (Howell Mountain),17,705,75.0,2013
629,10,Walt 2013 Pinpoint Extreme Pinot Noir (Russian River Valley),41,765,75.0,2013
75,10,Mulvane Wine Co. 2013 The Cypher Red (Napa Valley),26,766,75.0,2013
748,10,Casa Larga 2008 Fiori Delle Stelle Ice Wine Cabernet Franc (Finger Lakes),86,767,75.0,2008
515,10,D.R. Stephens 2014 Silver Eagle Vineyard Pinot Noir (Sonoma Coast),41,768,75.0,2014
555,10,Passing Time 2013 Cabernet Sauvignon (Horse Heaven Hills),17,769,75.0,2013
649,10,Stone The Crows 2013 Three Twins Vineyard Fallen Feather Cabernet Sauvignon (Napa Valley),17,770,75.0,2013
99,10,Soquel Vineyards 2013 Intreccio Library Selection Red (Napa Valley),26,771,75.0,2013
685,10,Cobb 2012 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),41,772,75.0,2012
134,10,Clark-Clauden 2007 Cabernet Sauvignon (Napa Valley),17,773,78.0,2007
660,10,Y Rousseau 2012 Le Roi Soleil Cabernet Sauvignon (Mount Veeder),17,774,80.0,2012
647,1,Quinta do Monte Xisto 2013 Red (Douro),29,775,80.0,2013
119,3,Dopff & Irion 2004 Schoenenbourg Grand Cru Vendanges Tardives Riesling (Alsace),5,16,80.0,2004
118,2,Tenuta Forconi 2013 Toscano Red (Toscana),35,776,80.0,2013
725,2,Paolo Manzone 2012 Meriame  (Barolo),78,777,80.0,2012
215,17,Or Haganuz 2014 French Blend Red (Galilee),26,778,80.0,2014
143,3,Domaine Zind-Humbrecht 2007 Hunawihr Clos Windsbuhl Pinot Gris (Alsace),50,779,84.0,2007
548,10,Iron Horse 2013 Thomas Road Pinot Noir (Green Valley),41,596,85.0,2013
791,10,Beacon Hill 2013 Chehalem Mountain Vineyard Pinot Noir (Chehalem Mountains),41,780,85.0,2013
781,2,Ferrari 2001 Giulio Ferrari Riserva del Fondatore Chardonnay (Trento),0,781,85.0,2001
236,10,Meeker 2004 Kiss Ridge Vineyard Cabernet Sauvignon (Diamond Mountain District),17,782,85.0,2004
356,4,Jasper Hill 2013 Georgia's Paddock Shiraz (Heathcote),37,783,85.0,2013
144,10,Terra Valentine 2013 K Block Cabernet Sauvignon (Spring Mountain District),17,784,85.0,2013
111,10,Piña 2013 Wolff Vineyard Cabernet Sauvignon (Yountville),17,785,85.0,2013
545,10,Les Belles Collines 2012 Les Sommets Cabernet Sauvignon (Napa Valley),17,383,85.0,2012
556,8,Resalte 2010 Gran Resalte  (Ribera del Duero),11,786,88.0,2010
476,10,Castello di Amorosa 2009 La Castellana Red (Napa Valley),35,750,88.0,2009
434,2,Revello Fratelli 2012 Rocche dell'Annunziata  (Barolo),78,787,89.0,2012
549,2,Brandini 2011 Resa 56  (Barolo),78,788,90.0,2011
513,10,Conn Creek 2013 El Adobo Ranch Vineyard Cabernet Sauvignon (Chiles Valley),17,789,90.0,2013
688,10,Mosquito Fleet 2011 Reserve 34 Cabernet Sauvignon (Red Mountain),17,790,90.0,2011
168,10,Duckhorn 2012 Rector Creek Vineyard Merlot (Napa Valley),6,791,95.0,2012
60,10,Okapi 2013 Estate Cabernet Sauvignon (Napa Valley),17,793,100.0,2013
565,10,Turiya 2011 Shapeshifter Red (Central Coast),35,795,100.0,2011
779,3,Bruno Paillard 2002 Assemblage Brut  (Champagne),61,796,101.0,2002
739,2,Marchesi di Barolo 2009 Riserva  (Barolo),78,797,102.0,2009
778,10,Adelsheim 2010 Winderlea Vineyard Pinot Noir (Dundee Hills),41,798,105.0,2010
359,3,Philippe Colin 2014 Les Chenevottes Premier Cru  (Chassagne-Montrachet),0,799,110.0,2014
537,10,Padis 2012 Cabernet Sauvignon (Napa Valley),17,800,110.0,2012
139,3,Kuentz-Bas 2007 Cuvée Jerémy Sélection de Grains Nobles Pinot Gris (Alsace),50,223,112.0,2007
464,5,Wittmann 2011 Westhofen Morstein GG Trocken Riesling (Rheinhessen),5,496,115.0,2011
850,3,Domaine Jacques Prieur 2014 Grèves Premier Cru  (Beaune),0,801,117.0,2014
710,7,Dry River 2013 Pinot Noir (Martinborough),41,802,120.0,2013
289,10,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),17,803,125.0,2010
636,4,Torbreck 2010 The Factor Shiraz (Barossa Valley),37,344,125.0,2010
810,10,Aiken 2013 Cabernet Sauvignon (Rutherford),17,804,125.0,2013
360,4,Torbreck 2012 Descendant Shiraz-Viognier (Barossa Valley),128,344,125.0,2012
787,10,St. Supéry 2013 Rutherford Estate Vineyard Cabernet Sauvignon (Rutherford),17,805,125.0,2013
475,10,Bell 2009 Clone 6 Cabernet Sauvignon (Rutherford),17,806,130.0,2009
547,10,Turiya 2011 Stolpman Vineyard Sangiovese (Ballard Canyon),74,795,150.0,2011
859,10,Foretell 2012 Cabernet Sauvignon (Spring Mountain District),17,807,150.0,2012
350,2,Cavallotto 2010 Vignolo Riserva  (Barolo),78,808,150.0,2010
370,10,Sebastiani 1991 Cherryblock Vineyard Cabernet Sauvignon (Sonoma Valley),17,809,160.0,1991
926,9,Antonio Mas 2011 Roll Fermentor Malbec (Tupungato),27,810,175.0,2011
362,10,J. Davies 2012 Jamie Cabernet Sauvignon (Diamond Mountain District),17,811,200.0,2012
284,9,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),27,653,215.0,2011
349,4,Torbreck 2012 RunRig Shiraz-Viognier (Barossa),128,344,225.0,2012
351,15,Oremus 2005 Eszencia  (Tokaji),116,812,320.0,2005
357,3,Château de la Tour 2013 Vieilles Vignes  (Clos de Vougeot),41,813,350.0,2013
354,5,Robert Weil 2014 Kiedrich Gräfenberg Beerenauslese Riesling (Rheingau),5,814,365.0,2014
363,3,Louis Latour 2014  Criots-Bâtard-Montrachet,0,815,380.0,2014
353,3,Louis Latour 2014 Le Montrachet  (Montrachet),0,815,630.0,2014
347,5,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),5,814,775.0,2014
